date,star,text
2022-03-29,5,포장이 꼼꼼해서 깨지지도 않고 잘 왔어요명절 선물로도 잘 전했습니다금가루 덕분에 예뻐서 선물로 좋은 것 같아요맛이랑 목넘김은 제가 마셔본건 아니라 모르겠네요
2022-04-01,5,소중한 사람들한테 선물로 주기 최고에요
2022-04-24,5,부모님께 한병 소중한 사람에게 한병 선물할 예정이에요
2022-03-29,5,선물했는데 받으시는분이 넘 예쁘다고 좋아하셨어요
2022-04-27,5,만족합니다 강추드림
2022-04-09,5,선물드렸는데 넘 좋아하셨어요 술 좋아하시는 어른분께 선물하기 딱입니다
2022-04-09,5,선물햇는데 좋아하겠죠 ㅋ 아직 후기는없어서 받은사람이 먹고나면 다시 쓸게요 이쁩니다
2022-04-15,5,이뻐요이뻐요이뻐요이뻐요이뻐요
2022-04-16,5,대표님 생신선물로 드렸어요 좋아하셨답니당
2022-04-20,4,이뻐요 관상용으로 사기 좋아요
2022-04-29,4,완전 좋아요
2022-04-20,5,배송도 빠르고 마음에 들어요
2022-03-17,5,지인들 놀러오면 같이 마시려고 샀었는데 다들 예쁘고 맛있다고 해요재구매 할께요
2022-04-01,5,선물한지 한달이 지났는데도 아직 잘 마시고 있다고 해요 향도 좋구 분위기 내기도 좋다고 하네요
2022-03-16,5,선물용으로 샀어요잔이랑 가방까지 와서 좋아요
2022-04-19,5,선물잘했습니다 ㅎㅎ
2022-04-05,5,배송 빠르고  선물이라 마시지는 못했지만 좋은것 같아요
2022-04-15,5,맛있게 먹었습니다
2022-04-02,5,너무 좋아요 다음에 또 구매하겠습니다
2022-02-17,5,이번에도 선물용 으로 구매 했어요 선물용이라 그대로 뒀는데 선물 종이가방 까지있어서 넘 좋았습니다그리고 컵도 색 영롱 너무 이쁜 색 입니다
2022-04-08,5,목넘김 넘 좋네요입안가득 퍼지는 향이 풍부해요
2022-04-13,5,파티에 제격인술입니다
2022-04-15,5,맛있으면 좋겠네요
2022-03-08,5,친구에게 생일 선물로 보냈는데요기대한 만큼 만족했다고 합니다
2022-03-24,5,저렴한 가격에 잘 구매해서 좋아요 배송은 아주 빠르지는 않고 적당해요
2021-12-26,5,크리스마스 파티때 오픈했는데 너무 좋고 즐거웠어요 LED로 분위기 최고나이 상관없이 다들 좋아하시네요술은 독해요ㅋㅋㅋ 생일파티나 연말에도 좋을거 같고 홈파티에 딱입니다ㅎㅎ선물로도 완벽ㅠㅠ 다음에 특별한날 또 주문할게요 배송도 빨랐고 뽁뽁이에 싸서 파손없이 잘 왔습니다 2병 구매하니 예쁜잔도 2개나 주시고 감사합니다 사장님아직도 행복하고 기분이 좋네요
2022-02-20,5,너무 이쁘고 특이합니다 목넘김도 좋지만 특이한 술로는 최고네요
2022-05-02,5,좋아요 아주 좋아요
2022-04-04,5,배송빠르고 제품이상없어요
2022-03-20,5,진짜 너무너무너무 이뻐요 저는 전날 너무 많이 마셔서 토닉워터랑 많이 섞어 마셨는데 가족들은 그냥 잘 마셨어용
2022-04-05,5,선물용으로 좋아요ㅡ
2022-03-03,5,술인데 너무 예쁘네요 ㅎㅎ 선물용으로도 좋을것 같아요
2022-03-14,5,저렴한 가격에 구매했습니다
2022-01-26,5,설명절 겸 지인분 생일도 있어서 특별한날 되시라고선물용으로 구입했습니다이벤트에 적합한 술인것같은데 받으신분이 너무 좋아하시네요튼튼한 포장과 사은품까지 너무 감사합니다번창하세요
2022-02-27,5,선물로 보냇는데 너무 좋아해요 배송도 빠르고 좋네요
2022-03-28,5,디자인도 예쁘고 선물용으로 좋습니다
2022-03-07,5,금가루 잇어서 고급져보이고 led도잇어서 이뻐보여서 좋아요
2022-01-03,5,인스타에서 보고 연말엔 이거다 하고 바로 주문했어요 ㅎㅎ 일단 포장이 진짜 꼼꼼하게 와서 일차로 맘에 들었어요센스있게 조명까지 들어있어서 완전 연말분위기ㅎㅎㅎ 35도인가  도수가 높아서 그냥 마시니까 좀 힘들었고 토닉워터 타서 마시니까 맛있었어요 금가루가 들어 있고 패키지도 고급스러워서 부모님도 좋아하셨어요 선물용으로도 좋을 것 같아요 사은품 잔이 남색으로 왔는데 금가루가 반짝거려서 너무 예뻐서 맘에 들었네요 ㅎㅎ
2022-03-30,5,장인어른 생신선물로 미리 사뒀습니다
2022-03-23,5,무드등이있어 마시면서 서로웃기도하고 목넘김좋고 재구매의사있어요
2022-03-03,5,아직 안 마셔봤지만 선물용으로 좋을 거 같아서 구매했습니다
2022-03-16,5,아버지가 너무 잘 드셨어요 이쁘고 기분도 좋은 술이에요
2022-03-28,5,이 친구 아주 거물이에요만족스럽습니다 하하핳하ㅏ
2022-04-01,5,편하게 잘쓰고있습니다
2022-03-08,5,이뻐요화려하구
2022-02-17,5,선물로 준비했어요 예쁘고 고급스러워보여서 좋네요 ㅎㅎ 불까지 키면 정말 멋진 선물이 될거같네요 ㅎ
2022-03-14,5,진짜 너무 이뻐요 모임에 가져갔는데 모두 이뿌다고 난리였어요 홈파티 용도로 딱입니다
2022-03-05,5,선물했는데 마음에 든다고 하세용 고급스러워 보여요 금이 있어서 ㅎㅎ 이쁘고 맛도 좋아요
2022-02-22,5,선물 받으시는 분이 정말 좋아하셨어요 포장 정말 꼼꼼해서 감동 
2022-03-14,5,회사 상사분 생일선물로 준비했어요 ㅎㅎ선물용으로 좋은거 같아요
2022-03-27,5,이쁘거  좋아여 또살래요
2022-03-16,5,선물용으로 싼는데 ㅋㅋ좋아요
2022-03-19,4,감사합니다만족합니다
2022-03-14,5,반응 좋았어요 ㅋㅋ 이벤트로 하기 좋아요
2022-03-22,4,인삼주라 역시 좋네요
2022-02-15,5,독하지만 분위기 내는데 이것 만한게 없네요
2022-02-27,5,배송 빠르고 품질이 훌륭합니다
2022-02-21,5,선물드려서 한달 사용후기는 잘모르겠으나잘 선물했습니다
2022-03-20,5,선물용 구매 좋다네요
2022-03-09,5,지인선물로 줘는데 좋아다하네요많이 파세요
2022-03-13,5,선물했는데 조아하더라고요
2022-03-16,4,술 자체가 이뻐서 인기가 좋았어요
2022-01-25,5,이술은 정말 조명빨이 예술입니다선물드렸는데  맛 디자인 다 둘째치고조명을 켠순간 그냥 끝입니다ㅋㅋ기분좋은 선물  고맙다며  양가 부모님들께칭찬받았습니다
